userId,meal,rating
669b73127a90f525580082c3,66a14c8fc2e74e02ed2bb1c9,0.0
669b73127a90f525580082c3,66a14cf7c2e74e02ed2bb1d5,0.0
669b73127a90f525580082c3,66af3da0fc8f29ac95b90656,3.3333333333333335
669b73127a90f525580082c3,66b7d3a5464397adb5441461,3.0
669b73127a90f525580082c3,66cc6df7340fef3ccefafa15,3.0
66a258a9305d438105c1c5be,66a14c8fc2e74e02ed2bb1c9,0.0
66a258a9305d438105c1c5be,66a25947305d438105c1c5ed,0.0
66a262a4a8db56e81b70075f,66a26285a8db56e81b700748,0.0
66a27128bbe6d969772973c6,66a270f9bbe6d969772973bf,0.0
